ID,Fullname,City
3344,Eox Xoe,Cotonou
3345,Eox Xoe,Andorra la Vella
3346,Eox Xoe,Malacca Town
3347,Eox Xoe,Brisbane
3348,Eox Xoe,Luanda
3349,Eox Xoe,Iqaluit
3350,Eox Xoe,Perth
3351,Eox Xoe,Jayapura
3352,Eox Xoe,Mexicali
3353,Eox Xoe,Algiers
3354,Eox Xoe,Ankara
3355,Eox Xoe,Antananarivo
3356,Eox Xoe,Las Vegas
3357,Eox Xoe,George Town
3358,Eox Xoe,The Hague
3359,Eox Xoe,Tehran
3360,Eox Xoe,Almaty
3361,Eox Xoe,Nassau
3362,Eox Xoe,Quetzaltenango
3363,Eox Xoe,Kuala Lumpur
3364,Eox Xoe,Praia
3365,Eox Xoe,Tirana
3366,Eox Xoe,Port Elizabeth
3367,Eox Xoe,Honiara
3368,Eox Xoe,Conakry
3369,Eox Xoe,Dunedin
3370,Eox Xoe,Luanda
3371,Eox Xoe,Bangalore
3372,Eox Xoe,Christchurch
3373,Eox Xoe,Monrovia
3374,Eox Xoe,Marseille
3375,Eox Xoe,Antwerp
3376,Eox Xoe,Tashkent
3377,Eox Xoe,Yekaterinburg
3378,Eox Xoe,Shigatse
3379,Eox Xoe,Brazzaville
3380,Eox Xoe,Amman
3381,Eox Xoe,Arbil
3382,Eox Xoe,Cotonou
3383,Eox Xoe,Miami
3384,Eox Xoe,Bangkok
3385,Eox Xoe,Manchester
3386,Eox Xoe,Espoo
3387,Eox Xoe,Ibadan
3388,Eox Xoe,Enugu
3389,Eox Xoe,Kinshasa
3390,Eox Xoe,Curitiba
3391,Eox Xoe,San Juan
3392,Eox Xoe,Palembang
3393,Eox Xoe,Baku
3394,Eox Xoe,Chihuahua
3395,Eox Xoe,St. John's
3396,Eox Xoe,Porto Alegre
3397,Eox Xoe,Patna
3398,Eox Xoe,Rockhampton
3399,Eox Xoe,Leeds
3400,Eox Xoe,Zapopan
3401,Eox Xoe,Baltimore
3402,Eox Xoe,Panama City
3403,Eox Xoe,Alexandria
3404,Eox Xoe,Surat
3405,Eox Xoe,Ipoh
3406,Eox Xoe,Dushanbe
3407,Eox Xoe,Hobart
3408,Eox Xoe,Boston
3409,Eox Xoe,Alexandria
3410,Eox Xoe,Lhasa
3411,Eox Xoe,Vitória
3412,Eox Xoe,Montreal
3413,Eox Xoe,Makassar
3414,Eox Xoe,London
3415,Eox Xoe,Porto-Novo
3416,Eox Xoe,Providence
3417,Eox Xoe,Belém
3418,Eox Xoe,Surabaya
3419,Eox Xoe,Pyongyang
3420,Eox Xoe,George Town
3421,Eox Xoe,Luxor
3422,Eox Xoe,Saint-Pierre
3423,Eox Xoe,Vilnius
3424,Eox Xoe,Jakarta
3425,Eox Xoe,Yamoussoukro
3426,Eox Xoe,Tijuana
3427,Eox Xoe,Kunming
3428,Eox Xoe,Málaga
3429,Eox Xoe,Abu Dhabi
3430,Eox Xoe,Honiara
3431,Eox Xoe,Asunción
3432,Eox Xoe,St. George's
3433,Eox Xoe,Rotterdam
3434,Eox Xoe,Shijiazhuang
3435,Eox Xoe,Kunming
3436,Eox Xoe,Birkirkara
3437,Eox Xoe,The Hague
3438,Eox Xoe,Islamabad
3439,Eox Xoe,Johor Bahru
3440,Eox Xoe,Bamako
3441,Eox Xoe,Kaesong
3442,Eox Xoe,Phnom Penh
3443,Eox Xoe,Campo Grande
3444,Eox Xoe,Miri
3445,Eox Xoe,Dibrugarh
3446,Eox Xoe,Copenhagen
3447,Eox Xoe,Thessaloniki
3448,Eox Xoe,Belize City
3449,Eox Xoe,Port-au-Prince
3450,Eox Xoe,Doha
3451,Eox Xoe,Nakhon Ratchasima
3452,Eox Xoe,Córdoba
3453,Eox Xoe,Pune
3454,Eox Xoe,Freetown
3455,Eox Xoe,Rawalpindi
3456,Eox Xoe,Faisalabad
3457,Eox Xoe,Kuching
3458,Eox Xoe,Newcastle
3459,Eox Xoe,Taichung
3460,Eox Xoe,Ushuaia
3461,Eox Xoe,Lucknow
3462,Eox Xoe,Barcelona
3463,Eox Xoe,Taipei
3464,Eox Xoe,Córdoba
3465,Eox Xoe,Bangalore
3466,Eox Xoe,Tehran
3467,Eox Xoe,Aberdeen
3468,Eox Xoe,Santo Domingo
3469,Eox Xoe,Barranquilla
3470,Eox Xoe,Port Moresby
3471,Eox Xoe,Graz
3472,Eox Xoe,Dalian
3473,Eox Xoe,Conakry
3474,Eox Xoe,Jamestown
3475,Eox Xoe,N'Djamena
3476,Eox Xoe,Curitiba
3477,Eox Xoe,Muscat
3478,Eox Xoe,Chuí
3479,Eox Xoe,Cork (city)
3480,Eox Xoe,Medan
3481,Eox Xoe,Mashhad
3482,Eox Xoe,Baltimore
3483,Eox Xoe,Kraków
3484,Eox Xoe,Dili
3485,Eox Xoe,Lanzhou
3486,Eox Xoe,Saskatoon
3487,Eox Xoe,Surat Thani
3488,Eox Xoe,Paris
3489,Eox Xoe,Dongguan
3490,Eox Xoe,Belém
3491,Eox Xoe,Antofagasta
3492,Eox Xoe,San Juan
3493,Eox Xoe,Luxembourg (city)
3494,Eox Xoe,Livingstone
3495,Eox Xoe,Ulan Bator
3496,Eox Xoe,Nizhny Novgorod
3497,Eox Xoe,Helsinki
3498,Eox Xoe,Denver
3499,Eox Xoe,Yangon
3500,Eox Xoe,Bucharest
3501,Eox Xoe,Caracas
3502,Eox Xoe,Wellington
3503,Eox Xoe,Sabha
3504,Eox Xoe,Managua
3505,Eox Xoe,Montevideo
3506,Eox Xoe,Ciudad del Este
3507,Eox Xoe,Ho Chi Minh City
3508,Eox Xoe,Xining
3509,Eox Xoe,Brussels
3510,Eox Xoe,Odessa
3511,Eox Xoe,Chihuahua
3512,Eox Xoe,Asunción
3513,Eox Xoe,Chiang Mai
3514,Eox Xoe,Surat
3515,Eox Xoe,Anadyr (town)
3516,Eox Xoe,Basra
3517,Eox Xoe,Dublin
3518,Eox Xoe,Lucknow
3519,Eox Xoe,Skopje
3520,Eox Xoe,Johor Bahru
3521,Eox Xoe,Saint-Denis
3522,Eox Xoe,Mendoza
3523,Eox Xoe,Livingstone
3524,Eox Xoe,Pristina
3525,Eox Xoe,Basse-Terre
3526,Eox Xoe,Nouméa
3527,Eox Xoe,Zapopan
3528,Eox Xoe,El Aaiún
3529,Eox Xoe,Yokohama
3530,Eox Xoe,Hanoi
3531,Eox Xoe,Majuro
3532,Eox Xoe,Faisalabad
3533,Eox Xoe,Chengdu
3534,Eox Xoe,Moroni
3535,Eox Xoe,Casablanca
3536,Eox Xoe,Taipei
3537,Eox Xoe,Whitehorse
3538,Eox Xoe,Dallas
3539,Eox Xoe,Dededo
3540,Eox Xoe,Mumbai
3541,Eox Xoe,Baltimore
3542,Eox Xoe,Kuching
3543,Eox Xoe,Busan
3544,Eox Xoe,Kuwait City
3545,Eox Xoe,Astana
3546,Eox Xoe,Multan
3547,Eox Xoe,Novosibirsk
3548,Eox Xoe,Kota Bharu
3549,Eox Xoe,Port Said
3550,Eox Xoe,Brussels
3551,Eox Xoe,Dublin
3552,Eox Xoe,Tampa
3553,Eox Xoe,Valdivia
3554,Eox Xoe,Iqaluit
3555,Eox Xoe,Douglas
3556,Eox Xoe,Mbabane
3557,Eox Xoe,Hyderabad
3558,Eox Xoe,Sitka
3559,Eox Xoe,Riyadh
3560,Eox Xoe,Ndola
3561,Eox Xoe,Santa Cruz de la Sierra
3562,Eox Xoe,Whitehorse
3563,Eox Xoe,Dili
3564,Eox Xoe,Lilongwe
3565,Eox Xoe,Sabha
3566,Eox Xoe,Yogyakarta (city)
3567,Eox Xoe,The Valley
3568,Eox Xoe,Hilo
3569,Eox Xoe,Stuttgart
3570,Eox Xoe,Houston
3571,Eox Xoe,Rabi Island
3572,Eox Xoe,Gaborone
3573,Eox Xoe,Jacksonville
3574,Eox Xoe,Fairbanks
3575,Eox Xoe,Ahmedabad
3576,Eox Xoe,Stanley
3577,Eox Xoe,Nukulaelae
3578,Eox Xoe,Port-au-Prince
3579,Eox Xoe,Lima
3580,Eox Xoe,Harare
3581,Eox Xoe,Mexico City
3582,Eox Xoe,Da Nang
3583,Eox Xoe,Gold Coast
3584,Eox Xoe,Düsseldorf
3585,Eox Xoe,Chişinău
3586,Eox Xoe,Geneva
3587,Eox Xoe,Tashkent
3588,Eox Xoe,Iqaluit
3589,Eox Xoe,Pattaya
3590,Eox Xoe,Charlottetown
3591,Eox Xoe,Ilhéus
3592,Eox Xoe,Petropavlovsk-Kamchatsky
3593,Eox Xoe,Providence
3594,Eox Xoe,Seattle
3595,Eox Xoe,Zürich
3596,Eox Xoe,Zhengzhou
3597,Eox Xoe,Ahmedabad
3598,Eox Xoe,Lisbon
3599,Eox Xoe,Mwanza
3600,Eox Xoe,Riyadh
3601,Eox Xoe,Bujumbura
3602,Eox Xoe,Kandahar
3603,Eox Xoe,Francistown
3604,Eox Xoe,Port Said
3605,Eox Xoe,Bangalore
3606,Eox Xoe,Nashville
3607,Eox Xoe,Seattle
3608,Eox Xoe,Handan
3609,Eox Xoe,Valdivia
3610,Eox Xoe,Magadan
3611,Eox Xoe,Denver
3612,Eox Xoe,Invercargill
3613,Eox Xoe,Port Louis
3614,Eox Xoe,Kota Bharu
3615,Eox Xoe,Tripoli
3616,Eox Xoe,Lahore
3617,Eox Xoe,San Salvador
3618,Eox Xoe,Alexandria
3619,Eox Xoe,Lagos
3620,Eox Xoe,Medan
3621,Eox Xoe,Skopje
3622,Eox Xoe,Louisville
3623,Eox Xoe,Moroni
3624,Eox Xoe,San Diego
3625,Eox Xoe,Toulouse
3626,Eox Xoe,Caracas
3627,Eox Xoe,Amsterdam
3628,Eox Xoe,San Fernando
3629,Eox Xoe,Kathmandu
3630,Eox Xoe,Yakutsk
3631,Eox Xoe,Bilbao
3632,Eox Xoe,Wellington
3633,Eox Xoe,Shigatse
3634,Eox Xoe,Hat Yai
3635,Eox Xoe,Quebec City
3636,Eox Xoe,Phoenix
3637,Eox Xoe,Port Louis
3638,Eox Xoe,Vancouver
3639,Eox Xoe,Jerusalem
3640,Eox Xoe,Bridgetown
3641,Eox Xoe,Ndola
3642,Eox Xoe,Antananarivo
3643,Eox Xoe,Bridgetown
3644,Eox Xoe,Tskhinvali
3645,Eox Xoe,Tegucigalpa
3646,Eox Xoe,Lahore
3647,Eox Xoe,Belgrade
3648,Eox Xoe,Manama
3649,Eox Xoe,Atlanta
3650,Eox Xoe,Chihuahua
3651,Eox Xoe,Abu Dhabi
3652,Eox Xoe,Jakarta
3653,Eox Xoe,Kigali
3654,Eox Xoe,Prague
3655,Eox Xoe,Barranquilla
3656,Eox Xoe,Perm
3657,Eox Xoe,Austin
3658,Eox Xoe,Willemstad
3659,Eox Xoe,Raleigh
3660,Eox Xoe,Belize City
3661,Eox Xoe,Pittsburgh
3662,Eox Xoe,Cuiabá
3663,Eox Xoe,Minsk
3664,Eox Xoe,Stanley
3665,Eox Xoe,Milan
3666,Eox Xoe,Lviv
3667,Eox Xoe,Nukuʻalofa
3668,Eox Xoe,Bratislava
3669,Eox Xoe,Nizhny Novgorod
3670,Eox Xoe,Quetzaltenango
3671,Eox Xoe,Mandurah
3672,Eox Xoe,Quezon City
3673,Eox Xoe,Rochester
3674,Eox Xoe,Birkirkara
3675,Eox Xoe,Lucknow
3676,Eox Xoe,Bogotá
3677,Eox Xoe,Hanover
3678,Eox Xoe,Skopje
3679,Eox Xoe,Makassar
3680,Eox Xoe,Adana
3681,Eox Xoe,San Juan
3682,Eox Xoe,Maracaibo
3683,Eox Xoe,Lisbon
3684,Eox Xoe,Ürümqi
3685,Eox Xoe,Bulawayo
3686,Eox Xoe,Seville
3687,Eox Xoe,Chuí
3688,Eox Xoe,Las Vegas
3689,Eox Xoe,Mecca
3690,Eox Xoe,Cincinnati
3691,Eox Xoe,Enugu
3692,Eox Xoe,Minsk
3693,Eox Xoe,Perth
3694,Eox Xoe,Lanzhou
3695,Eox Xoe,Monrovia
3696,Eox Xoe,Guatemala City
3697,Eox Xoe,Iloilo City
3698,Eox Xoe,Tucson
3699,Eox Xoe,Yogyakarta (city)
3700,Eox Xoe,Recife
3701,Eox Xoe,Magadan
3702,Eox Xoe,Calama
3703,Eox Xoe,Chihuahua
3704,Eox Xoe,Seoul
3705,Eox Xoe,Baku
3706,Eox Xoe,Basra
3707,Eox Xoe,Cuiabá
3708,Eox Xoe,Tskhinvali
3709,Eox Xoe,Cuiabá
3710,Eox Xoe,Kaesong
3711,Eox Xoe,İzmir
3712,Eox Xoe,Chongqing
3713,Eox Xoe,São José dos Campos
3714,Eox Xoe,Monrovia
3715,Eox Xoe,Bogotá
3716,Eox Xoe,Vitória
3717,Eox Xoe,Odessa
3718,Eox Xoe,San José
3719,Eox Xoe,Murmansk
3720,Eox Xoe,Surabaya
3721,Eox Xoe,Panama City
3722,Eox Xoe,Weno
3723,Eox Xoe,Phuket (city)
3724,Eox Xoe,Udon Thani
3725,Eox Xoe,Dammam
3726,Eox Xoe,Zhengzhou
3727,Eox Xoe,Chongjin
3728,Eox Xoe,Iquitos
3729,Eox Xoe,Horta (Azores)
3730,Eox Xoe,Omsk
3731,Eox Xoe,Shillong
3732,Eox Xoe,Tabriz
3733,Eox Xoe,Thimphu
3734,Eox Xoe,Bloemfontein
3735,Eox Xoe,Enugu
3736,Eox Xoe,Amsterdam
3737,Eox Xoe,Norilsk
3738,Eox Xoe,Kiev
3739,Eox Xoe,Iquique
3740,Eox Xoe,Kabul
3741,Eox Xoe,Valparaíso
3742,Eox Xoe,Dibrugarh
3743,Eox Xoe,Adak
3744,Eox Xoe,Port Said
3745,Eox Xoe,Kawasaki
3746,Eox Xoe,Conakry
3747,Eox Xoe,Mérida
3748,Eox Xoe,Lviv
3749,Eox Xoe,Regina
3750,Eox Xoe,Qingdao
3751,Eox Xoe,Saskatoon
3752,Eox Xoe,Houston
3753,Eox Xoe,Campinas
3754,Eox Xoe,Munich
3755,Eox Xoe,Kobe
3756,Eox Xoe,Okinawa
3757,Eox Xoe,Mecca
3758,Eox Xoe,Casablanca
3759,Eox Xoe,Medina
3760,Eox Xoe,Bratsk
3761,Eox Xoe,Algiers
3762,Eox Xoe,San Carlos de Bariloche
3763,Eox Xoe,Nanjing
3764,Eox Xoe,Baku
3765,Eox Xoe,Rio Branco
3766,Eox Xoe,Zürich
3767,Eox Xoe,Edinburgh
3768,Eox Xoe,Ushuaia
3769,Eox Xoe,Baku
3770,Eox Xoe,New Delhi
3771,Eox Xoe,Wichita
3772,Eox Xoe,Hilo
3773,Eox Xoe,Conakry
3774,Eox Xoe,Tamale
3775,Eox Xoe,Belize City
3776,Eox Xoe,Gibraltar
3777,Eox Xoe,Edinburgh
3778,Eox Xoe,İzmir
3779,Eox Xoe,Oklahoma City
3780,Eox Xoe,Batticaloa
3781,Eox Xoe,Yekaterinburg
3782,Eox Xoe,Chennai
3783,Eox Xoe,Avarua
3784,Eox Xoe,Serekunda
3785,Eox Xoe,Minneapolis
3786,Eox Xoe,Tehran
3787,Eox Xoe,Pristina
3788,Eox Xoe,Curitiba
3789,Eox Xoe,Riyadh
3790,Eox Xoe,Jayapura
3791,Eox Xoe,Nantes
3792,Eox Xoe,Hong Kong
3793,Eox Xoe,Baku
3794,Eox Xoe,Dublin
3795,Eox Xoe,Reykjavík
3796,Eox Xoe,Amsterdam
3797,Eox Xoe,Ponta Delgada
3798,Eox Xoe,George Town
3799,Eox Xoe,Indianapolis
3800,Eox Xoe,Cork (city)
3801,Eox Xoe,Ushuaia
3802,Eox Xoe,Minneapolis
3803,Eox Xoe,Jacksonville
3804,Eox Xoe,Stuttgart
3805,Eox Xoe,Basra
3806,Eox Xoe,Ibiza
3807,Eox Xoe,Charlottetown
3808,Eox Xoe,Recife
3809,Eox Xoe,Anchorage
3810,Eox Xoe,Guadalajara
3811,Eox Xoe,Nantes
3812,Eox Xoe,Malmö
3813,Eox Xoe,Saskatoon
3814,Eox Xoe,Puebla
3815,Eox Xoe,Cusco
3816,Eox Xoe,Kunming
3817,Eox Xoe,Kiev
3818,Eox Xoe,Leeds
3819,Eox Xoe,Koror
3820,Eox Xoe,Minsk
3821,Eox Xoe,Denpasar
3822,Eox Xoe,Djibouti (city)
3823,Eox Xoe,Louisville
3824,Eox Xoe,Bandar Seri Begawan
3825,Eox Xoe,Jacksonville
3826,Eox Xoe,Accra
3827,Eox Xoe,Medellín
3828,Eox Xoe,Cannes
3829,Eox Xoe,Douglas
3830,Eox Xoe,Kigali
3831,Eox Xoe,Hong Kong
3832,Eox Xoe,Kigali
3833,Eox Xoe,Rochester
3834,Eox Xoe,Zagreb
3835,Eox Xoe,Sarajevo
3836,Eox Xoe,Lilongwe
3837,Eox Xoe,Kota Kinabalu
3838,Eox Xoe,Mandurah
3839,Eox Xoe,Monrovia
3840,Eox Xoe,Raleigh
3841,Eox Xoe,Perm
3842,Eox Xoe,Helsinki
3843,Eox Xoe,Bangalore
3844,Eox Xoe,Bissau
3845,Eox Xoe,Louisville
3846,Eox Xoe,Riga
3847,Eox Xoe,Invercargill
3848,Eox Xoe,Wonsan
3849,Eox Xoe,Dallas
3850,Eox Xoe,Recife
3851,Eox Xoe,Sabha
3852,Eox Xoe,Geelong
3853,Eox Xoe,Bissau
3854,Eox Xoe,San Salvador
3855,Eox Xoe,Iquique
3856,Eox Xoe,Cape Town
3857,Eox Xoe,Cayenne
3858,Eox Xoe,Chongqing
3859,Eox Xoe,La Serena
3860,Eox Xoe,Wonsan
3861,Eox Xoe,New Delhi
3862,Eox Xoe,Nakhon Ratchasima
3863,Eox Xoe,Vienna
3864,Eox Xoe,Ibiza
3865,Eox Xoe,Johor Bahru
3866,Eox Xoe,Alor Star
3867,Eox Xoe,Miami
3868,Eox Xoe,Kansas City
3869,Eox Xoe,Macau
3870,Eox Xoe,Kunming
3871,Eox Xoe,Strasbourg
3872,Eox Xoe,Malang
3873,Eox Xoe,Davao City
3874,Eox Xoe,Beirut
3875,Eox Xoe,Oslo
3876,Eox Xoe,Milwaukee
3877,Eox Xoe,City of Halifax
3878,Eox Xoe,Sapporo
3879,Eox Xoe,Stanley
3880,Eox Xoe,Nagoya
3881,Eox Xoe,Murmansk
3882,Eox Xoe,Dongguan
3883,Eox Xoe,Davao City
3884,Eox Xoe,Malacca Town
3885,Eox Xoe,Kobe
3886,Eox Xoe,Santa Cruz de la Sierra
3887,Eox Xoe,Zamboanga City
3888,Eox Xoe,Phnom Penh
3889,Eox Xoe,Cairns
3890,Eox Xoe,Pristina
3891,Eox Xoe,Fortaleza
3892,Eox Xoe,Glasgow
3893,Eox Xoe,Livingstone
3894,Eox Xoe,St. Louis
3895,Eox Xoe,Malacca Town
3896,Eox Xoe,Peshawar
3897,Eox Xoe,Manzini
3898,Eox Xoe,Palma
3899,Eox Xoe,Bangkok
3900,Eox Xoe,Macapá
3901,Eox Xoe,Gothenburg
3902,Eox Xoe,Dalian
3903,Eox Xoe,Kyoto
3904,Eox Xoe,Perm
3905,Eox Xoe,Guwahati
3906,Eox Xoe,Guayaquil
3907,Eox Xoe,Copenhagen
3908,Eox Xoe,Luanda
3909,Eox Xoe,Dushanbe
3910,Eox Xoe,Novosibirsk
3911,Eox Xoe,Xining
3912,Eox Xoe,Koulikoro
3913,Eox Xoe,Guayaquil
3914,Eox Xoe,Hagåtña
3915,Eox Xoe,Ulan Bator
3916,Eox Xoe,Aberdeen
3917,Eox Xoe,Guadalajara
3918,Eox Xoe,Gaza
3919,Eox Xoe,Tagbilaran
3920,Eox Xoe,Fredericton
3921,Eox Xoe,Houston
3922,Eox Xoe,Porto Alegre
3923,Eox Xoe,Kraków
3924,Eox Xoe,Stuttgart
3925,Eox Xoe,Bangkok
3926,Eox Xoe,Chittagong
3927,Eox Xoe,Frankfurt
3928,Eox Xoe,Chiang Mai
3929,Eox Xoe,Yaoundé
3930,Eox Xoe,Turin
3931,Eox Xoe,Nagpur
3932,Eox Xoe,Astana
3933,Eox Xoe,Anadyr (town)
3934,Eox Xoe,Hai Phong
3935,Eox Xoe,Denpasar
3936,Eox Xoe,Prague
3937,Eox Xoe,Lanzhou
3938,Eox Xoe,Malabo
3939,Eox Xoe,Rabat
3940,Eox Xoe,Adana
3941,Eox Xoe,Campo Grande
3942,Eox Xoe,Mata-Utu
3943,Eox Xoe,Dallas
3944,Eox Xoe,Berlin
3945,Eox Xoe,Kolkata
3946,Eox Xoe,Belize City
3947,Eox Xoe,Pittsburgh
3948,Eox Xoe,Paramaribo
3949,Eox Xoe,Tashkent
3950,Eox Xoe,Nice
3951,Eox Xoe,Turin
3952,Eox Xoe,Saint-Pierre
3953,Eox Xoe,Cali
3954,Eox Xoe,Guwahati
3955,Eox Xoe,Bangui
3956,Eox Xoe,Vienna
3957,Eox Xoe,Bulawayo
3958,Eox Xoe,San Francisco
3959,Eox Xoe,Bangui
3960,Eox Xoe,Boston
3961,Eox Xoe,Hanga Roa
3962,Eox Xoe,Kuwait City
3963,Eox Xoe,Riverside
3964,Eox Xoe,Fukuoka
3965,Eox Xoe,Baku
3966,Eox Xoe,Cotonou
3967,Eox Xoe,Hagåtña
3968,Eox Xoe,Portland
3969,Eox Xoe,Hobart
3970,Eox Xoe,Honolulu
3971,Eox Xoe,Brikama
3972,Eox Xoe,St. John's
3973,Eox Xoe,Bridgetown
3974,Eox Xoe,Tianjin
3975,Eox Xoe,Santa Cruz de Tenerife
3976,Eox Xoe,Luxor
3977,Eox Xoe,Malacca Town
3978,Eox Xoe,Beijing
3979,Eox Xoe,Christchurch
3980,Eox Xoe,Phoenix
3981,Eox Xoe,Pittsburgh
3982,Eox Xoe,Manama
3983,Eox Xoe,Pontianak
3984,Eox Xoe,Nantes
3985,Eox Xoe,Punta Arenas
3986,Eox Xoe,Suez
3987,Eox Xoe,Quito
3988,Eox Xoe,Juneau
3989,Eox Xoe,London
3990,Eox Xoe,Maseru
3991,Eox Xoe,Johannesburg
3992,Eox Xoe,Durban
3993,Eox Xoe,Toronto
3994,Eox Xoe,Nizhny Novgorod
3995,Eox Xoe,San Salvador
3996,Eox Xoe,Gaziantep
3997,Eox Xoe,Saint John
3998,Eox Xoe,El Aaiún
3999,Eox Xoe,Providence
4000,Eox Xoe,Yellowknife
4001,Eox Xoe,Nice
4002,Eox Xoe,Fort-de-France
4003,Eox Xoe,Antananarivo
4004,Eox Xoe,Castries
4005,Eox Xoe,San Francisco
4006,Eox Xoe,Boston
4007,Eox Xoe,Iloilo City
4008,Eox Xoe,Incheon
4009,Eox Xoe,Mecca
4010,Eox Xoe,Paris
4011,Eox Xoe,Luxembourg (city)
4012,Eox Xoe,Ankara
4013,Eox Xoe,Changchun
4014,Eox Xoe,Chennai
4015,Eox Xoe,Astana
4016,Eox Xoe,Adelaide
4017,Eox Xoe,Mbabane
4018,Eox Xoe,Petropavlovsk-Kamchatsky
4019,Eox Xoe,Copenhagen
4020,Eox Xoe,Port Elizabeth
4021,Eox Xoe,Pattaya
4022,Eox Xoe,San Antonio
4023,Eox Xoe,Charlotte Amalie
4024,Eox Xoe,Horta (Azores)
4025,Eox Xoe,Bangalore
4026,Eox Xoe,Chongjin
4027,Eox Xoe,Melekeok
4028,Eox Xoe,Mata-Utu
4029,Eox Xoe,Shenzhen
4030,Eox Xoe,Santa Cruz de Tenerife
4031,Eox Xoe,Dallas
4032,Eox Xoe,Campinas
4033,Eox Xoe,Boston
4034,Eox Xoe,Rotterdam
4035,Eox Xoe,Jakarta
4036,Eox Xoe,Livingstone
4037,Eox Xoe,Detroit
4038,Eox Xoe,Gibraltar
4039,Eox Xoe,Campinas
4040,Eox Xoe,Taipei
4041,Eox Xoe,San Fernando
4042,Eox Xoe,Campinas
4043,Eox Xoe,St. Louis
4044,Eox Xoe,Porto Velho
4045,Eox Xoe,Tunis
4046,Eox Xoe,Charlottetown
4047,Eox Xoe,Thiès
4048,Eox Xoe,St. John's
4049,Eox Xoe,Mecca
4050,Eox Xoe,Abidjan
4051,Eox Xoe,Tartu
4052,Eox Xoe,Addis Ababa
4053,Eox Xoe,Quetzaltenango
4054,Eox Xoe,Fredericton
4055,Eox Xoe,Huế
4056,Eox Xoe,Horta (Azores)
4057,Eox Xoe,Nairobi
4058,Eox Xoe,Dublin
4059,Eox Xoe,Taiyuan
4060,Eox Xoe,Cusco
4061,Eox Xoe,Ndola
4062,Eox Xoe,Luanda
4063,Eox Xoe,Rockhampton
4064,Eox Xoe,Koror
4065,Eox Xoe,Rosario
4066,Eox Xoe,Brasília
4067,Eox Xoe,Louisville
4068,Eox Xoe,Hobart
4069,Eox Xoe,Perth
4070,Eox Xoe,Lagos
4071,Eox Xoe,Ibadan
4072,Eox Xoe,Papeete
4073,Eox Xoe,Odessa
4074,Eox Xoe,Gothenburg
4075,Eox Xoe,Belmopan
4076,Eox Xoe,Phoenix
4077,Eox Xoe,Cannes
4078,Eox Xoe,Hyderabad
4079,Eox Xoe,Lhasa
4080,Eox Xoe,Francistown
4081,Eox Xoe,Muscat
4082,Eox Xoe,Padang
4083,Eox Xoe,Ilhéus
4084,Eox Xoe,Cologne
4085,Eox Xoe,Geelong
4086,Eox Xoe,Singapore
4087,Eox Xoe,Johor Bahru
4088,Eox Xoe,Nuuk
4089,Eox Xoe,Amritsar
4090,Eox Xoe,Brikama
4091,Eox Xoe,Beijing
4092,Eox Xoe,Glasgow
4093,Eox Xoe,Lagos
4094,Eox Xoe,Dakar
4095,Eox Xoe,Alofi
4096,Eox Xoe,Ouagadougou
4097,Eox Xoe,Beirut
4098,Eox Xoe,Hyderabad
4099,Eox Xoe,Vienna
4100,Eox Xoe,Indianapolis
4101,Eox Xoe,Hiroshima
4102,Eox Xoe,Kano
4103,Eox Xoe,Kraków
4104,Eox Xoe,Koulikoro
4105,Eox Xoe,Seoul
4106,Eox Xoe,Valdivia
4107,Eox Xoe,Tijuana
4108,Eox Xoe,Tokyo
4109,Eox Xoe,Skopje
4110,Eox Xoe,Hanga Roa
4111,Eox Xoe,Banjul
4112,Eox Xoe,Maceió
4113,Eox Xoe,Warsaw
4114,Eox Xoe,Vladivostok
4115,Eox Xoe,Nouakchott
4116,Eox Xoe,London
4117,Eox Xoe,San Carlos de Bariloche
4118,Eox Xoe,Faisalabad
4119,Eox Xoe,Ilhéus
4120,Eox Xoe,Koulikoro
4121,Eox Xoe,Gdańsk
4122,Eox Xoe,Kyoto
4123,Eox Xoe,Tagbilaran
4124,Eox Xoe,Reykjavík
4125,Eox Xoe,Liverpool
4126,Eox Xoe,Raleigh
4127,Eox Xoe,Bergen
4128,Eox Xoe,Bangui
4129,Eox Xoe,Baghdad
4130,Eox Xoe,Mata-Utu
4131,Eox Xoe,Dalian
4132,Eox Xoe,Suez
4133,Eox Xoe,Seville
4134,Eox Xoe,Belgrade
4135,Eox Xoe,Nuuk
4136,Eox Xoe,Timbuktu
4137,Eox Xoe,Bratsk
4138,Eox Xoe,Serekunda
4139,Eox Xoe,Brikama
4140,Eox Xoe,Marseille
4141,Eox Xoe,Jacksonville
4142,Eox Xoe,Fredericton
4143,Eox Xoe,Shigatse
4144,Eox Xoe,Adelaide
4145,Eox Xoe,Honolulu
4146,Eox Xoe,Vaduz
4147,Eox Xoe,Astana
4148,Eox Xoe,Mbabane
4149,Eox Xoe,Mumbai
4150,Eox Xoe,San Salvador
4151,Eox Xoe,Vientiane
4152,Eox Xoe,Rosario
4153,Eox Xoe,Kolkata
4154,Eox Xoe,St. John's
4155,Eox Xoe,Kuching
4156,Eox Xoe,Rio Branco
4157,Eox Xoe,Santo Domingo
4158,Eox Xoe,Makati City
4159,Eox Xoe,Koror
4160,Eox Xoe,Denver
4161,Eox Xoe,Hanga Roa
4162,Eox Xoe,Melbourne
4163,Eox Xoe,Tunis
4164,Eox Xoe,Detroit
4165,Eox Xoe,Bulawayo
4166,Eox Xoe,Mashhad
